Scenario,process_time_call_ambulance,process_time_ambulance_response,process_ambulance_on_scene_duration,process_msu_dispatch,process_msu_thrombolysis,process_msu_on_scene_post_thrombolysis,process_time_arrival_to_needle,transfer_time_delay,process_time_arrival_to_puncture,process_time_transfer_arrival_to_puncture,process_time_msu_arrival_to_puncture
51103,60,45,40,15,30,30,30,90,60,30,45
51104,60,45,40,15,30,30,30,90,60,30,60
51105,60,45,40,15,30,30,30,90,60,45,30
51106,60,45,40,15,30,30,30,90,60,45,45
51107,60,45,40,15,30,30,30,90,60,45,60
51108,60,45,40,15,30,30,30,90,60,60,30
51109,60,45,40,15,30,30,30,90,60,60,45
51110,60,45,40,15,30,30,30,90,60,60,60
51111,60,45,40,15,30,30,45,30,30,30,30
51112,60,45,40,15,30,30,45,30,30,30,45
51113,60,45,40,15,30,30,45,30,30,30,60
51114,60,45,40,15,30,30,45,30,30,45,30
51115,60,45,40,15,30,30,45,30,30,45,45
51116,60,45,40,15,30,30,45,30,30,45,60
51117,60,45,40,15,30,30,45,30,30,60,30
51118,60,45,40,15,30,30,45,30,30,60,45
51119,60,45,40,15,30,30,45,30,30,60,60
51120,60,45,40,15,30,30,45,30,45,30,30
51121,60,45,40,15,30,30,45,30,45,30,45
51122,60,45,40,15,30,30,45,30,45,30,60
51123,60,45,40,15,30,30,45,30,45,45,30
51124,60,45,40,15,30,30,45,30,45,45,45
51125,60,45,40,15,30,30,45,30,45,45,60
51126,60,45,40,15,30,30,45,30,45,60,30
51127,60,45,40,15,30,30,45,30,45,60,45
51128,60,45,40,15,30,30,45,30,45,60,60
51129,60,45,40,15,30,30,45,30,60,30,30
51130,60,45,40,15,30,30,45,30,60,30,45
51131,60,45,40,15,30,30,45,30,60,30,60
51132,60,45,40,15,30,30,45,30,60,45,30
51133,60,45,40,15,30,30,45,30,60,45,45
51134,60,45,40,15,30,30,45,30,60,45,60
51135,60,45,40,15,30,30,45,30,60,60,30
51136,60,45,40,15,30,30,45,30,60,60,45
51137,60,45,40,15,30,30,45,30,60,60,60
51138,60,45,40,15,30,30,45,60,30,30,30
51139,60,45,40,15,30,30,45,60,30,30,45
51140,60,45,40,15,30,30,45,60,30,30,60
51141,60,45,40,15,30,30,45,60,30,45,30
51142,60,45,40,15,30,30,45,60,30,45,45
51143,60,45,40,15,30,30,45,60,30,45,60
51144,60,45,40,15,30,30,45,60,30,60,30
51145,60,45,40,15,30,30,45,60,30,60,45
51146,60,45,40,15,30,30,45,60,30,60,60
51147,60,45,40,15,30,30,45,60,45,30,30
51148,60,45,40,15,30,30,45,60,45,30,45
51149,60,45,40,15,30,30,45,60,45,30,60
51150,60,45,40,15,30,30,45,60,45,45,30
51151,60,45,40,15,30,30,45,60,45,45,45
51152,60,45,40,15,30,30,45,60,45,45,60
51153,60,45,40,15,30,30,45,60,45,60,30
51154,60,45,40,15,30,30,45,60,45,60,45
51155,60,45,40,15,30,30,45,60,45,60,60
51156,60,45,40,15,30,30,45,60,60,30,30
51157,60,45,40,15,30,30,45,60,60,30,45
51158,60,45,40,15,30,30,45,60,60,30,60
51159,60,45,40,15,30,30,45,60,60,45,30
51160,60,45,40,15,30,30,45,60,60,45,45
51161,60,45,40,15,30,30,45,60,60,45,60
51162,60,45,40,15,30,30,45,60,60,60,30
51163,60,45,40,15,30,30,45,60,60,60,45
51164,60,45,40,15,30,30,45,60,60,60,60
51165,60,45,40,15,30,30,45,90,30,30,30
51166,60,45,40,15,30,30,45,90,30,30,45
51167,60,45,40,15,30,30,45,90,30,30,60
51168,60,45,40,15,30,30,45,90,30,45,30
51169,60,45,40,15,30,30,45,90,30,45,45
51170,60,45,40,15,30,30,45,90,30,45,60
51171,60,45,40,15,30,30,45,90,30,60,30
51172,60,45,40,15,30,30,45,90,30,60,45
51173,60,45,40,15,30,30,45,90,30,60,60
51174,60,45,40,15,30,30,45,90,45,30,30
51175,60,45,40,15,30,30,45,90,45,30,45
51176,60,45,40,15,30,30,45,90,45,30,60
51177,60,45,40,15,30,30,45,90,45,45,30
51178,60,45,40,15,30,30,45,90,45,45,45
51179,60,45,40,15,30,30,45,90,45,45,60
51180,60,45,40,15,30,30,45,90,45,60,30
51181,60,45,40,15,30,30,45,90,45,60,45
51182,60,45,40,15,30,30,45,90,45,60,60
51183,60,45,40,15,30,30,45,90,60,30,30
51184,60,45,40,15,30,30,45,90,60,30,45
51185,60,45,40,15,30,30,45,90,60,30,60
51186,60,45,40,15,30,30,45,90,60,45,30
51187,60,45,40,15,30,30,45,90,60,45,45
51188,60,45,40,15,30,30,45,90,60,45,60
51189,60,45,40,15,30,30,45,90,60,60,30
51190,60,45,40,15,30,30,45,90,60,60,45
51191,60,45,40,15,30,30,45,90,60,60,60
51192,60,45,40,15,45,15,30,30,30,30,30
51193,60,45,40,15,45,15,30,30,30,30,45
51194,60,45,40,15,45,15,30,30,30,30,60
51195,60,45,40,15,45,15,30,30,30,45,30
51196,60,45,40,15,45,15,30,30,30,45,45
51197,60,45,40,15,45,15,30,30,30,45,60
51198,60,45,40,15,45,15,30,30,30,60,30
51199,60,45,40,15,45,15,30,30,30,60,45
51200,60,45,40,15,45,15,30,30,30,60,60
51201,60,45,40,15,45,15,30,30,45,30,30
51202,60,45,40,15,45,15,30,30,45,30,45
51203,60,45,40,15,45,15,30,30,45,30,60
51204,60,45,40,15,45,15,30,30,45,45,30
51205,60,45,40,15,45,15,30,30,45,45,45
51206,60,45,40,15,45,15,30,30,45,45,60
51207,60,45,40,15,45,15,30,30,45,60,30
51208,60,45,40,15,45,15,30,30,45,60,45
51209,60,45,40,15,45,15,30,30,45,60,60
51210,60,45,40,15,45,15,30,30,60,30,30
51211,60,45,40,15,45,15,30,30,60,30,45
51212,60,45,40,15,45,15,30,30,60,30,60
51213,60,45,40,15,45,15,30,30,60,45,30
51214,60,45,40,15,45,15,30,30,60,45,45
51215,60,45,40,15,45,15,30,30,60,45,60
51216,60,45,40,15,45,15,30,30,60,60,30
51217,60,45,40,15,45,15,30,30,60,60,45
51218,60,45,40,15,45,15,30,30,60,60,60
51219,60,45,40,15,45,15,30,60,30,30,30
51220,60,45,40,15,45,15,30,60,30,30,45
51221,60,45,40,15,45,15,30,60,30,30,60
51222,60,45,40,15,45,15,30,60,30,45,30
51223,60,45,40,15,45,15,30,60,30,45,45
51224,60,45,40,15,45,15,30,60,30,45,60
51225,60,45,40,15,45,15,30,60,30,60,30
51226,60,45,40,15,45,15,30,60,30,60,45
51227,60,45,40,15,45,15,30,60,30,60,60
51228,60,45,40,15,45,15,30,60,45,30,30
51229,60,45,40,15,45,15,30,60,45,30,45
51230,60,45,40,15,45,15,30,60,45,30,60
51231,60,45,40,15,45,15,30,60,45,45,30
51232,60,45,40,15,45,15,30,60,45,45,45
51233,60,45,40,15,45,15,30,60,45,45,60
51234,60,45,40,15,45,15,30,60,45,60,30
51235,60,45,40,15,45,15,30,60,45,60,45
51236,60,45,40,15,45,15,30,60,45,60,60
51237,60,45,40,15,45,15,30,60,60,30,30
51238,60,45,40,15,45,15,30,60,60,30,45
51239,60,45,40,15,45,15,30,60,60,30,60
51240,60,45,40,15,45,15,30,60,60,45,30
51241,60,45,40,15,45,15,30,60,60,45,45
51242,60,45,40,15,45,15,30,60,60,45,60
51243,60,45,40,15,45,15,30,60,60,60,30
51244,60,45,40,15,45,15,30,60,60,60,45
51245,60,45,40,15,45,15,30,60,60,60,60
51246,60,45,40,15,45,15,30,90,30,30,30
51247,60,45,40,15,45,15,30,90,30,30,45
51248,60,45,40,15,45,15,30,90,30,30,60
51249,60,45,40,15,45,15,30,90,30,45,30
51250,60,45,40,15,45,15,30,90,30,45,45
51251,60,45,40,15,45,15,30,90,30,45,60
51252,60,45,40,15,45,15,30,90,30,60,30
51253,60,45,40,15,45,15,30,90,30,60,45
51254,60,45,40,15,45,15,30,90,30,60,60
51255,60,45,40,15,45,15,30,90,45,30,30
51256,60,45,40,15,45,15,30,90,45,30,45
51257,60,45,40,15,45,15,30,90,45,30,60
51258,60,45,40,15,45,15,30,90,45,45,30
51259,60,45,40,15,45,15,30,90,45,45,45
51260,60,45,40,15,45,15,30,90,45,45,60
51261,60,45,40,15,45,15,30,90,45,60,30
51262,60,45,40,15,45,15,30,90,45,60,45
51263,60,45,40,15,45,15,30,90,45,60,60
51264,60,45,40,15,45,15,30,90,60,30,30
51265,60,45,40,15,45,15,30,90,60,30,45
51266,60,45,40,15,45,15,30,90,60,30,60
51267,60,45,40,15,45,15,30,90,60,45,30
51268,60,45,40,15,45,15,30,90,60,45,45
51269,60,45,40,15,45,15,30,90,60,45,60
51270,60,45,40,15,45,15,30,90,60,60,30
51271,60,45,40,15,45,15,30,90,60,60,45
51272,60,45,40,15,45,15,30,90,60,60,60
51273,60,45,40,15,45,15,45,30,30,30,30
51274,60,45,40,15,45,15,45,30,30,30,45
51275,60,45,40,15,45,15,45,30,30,30,60
51276,60,45,40,15,45,15,45,30,30,45,30
51277,60,45,40,15,45,15,45,30,30,45,45
51278,60,45,40,15,45,15,45,30,30,45,60
51279,60,45,40,15,45,15,45,30,30,60,30
51280,60,45,40,15,45,15,45,30,30,60,45
51281,60,45,40,15,45,15,45,30,30,60,60
51282,60,45,40,15,45,15,45,30,45,30,30
51283,60,45,40,15,45,15,45,30,45,30,45
51284,60,45,40,15,45,15,45,30,45,30,60
51285,60,45,40,15,45,15,45,30,45,45,30
51286,60,45,40,15,45,15,45,30,45,45,45
51287,60,45,40,15,45,15,45,30,45,45,60
51288,60,45,40,15,45,15,45,30,45,60,30
51289,60,45,40,15,45,15,45,30,45,60,45
51290,60,45,40,15,45,15,45,30,45,60,60
51291,60,45,40,15,45,15,45,30,60,30,30
51292,60,45,40,15,45,15,45,30,60,30,45
51293,60,45,40,15,45,15,45,30,60,30,60
51294,60,45,40,15,45,15,45,30,60,45,30
51295,60,45,40,15,45,15,45,30,60,45,45
51296,60,45,40,15,45,15,45,30,60,45,60
51297,60,45,40,15,45,15,45,30,60,60,30
51298,60,45,40,15,45,15,45,30,60,60,45
51299,60,45,40,15,45,15,45,30,60,60,60
51300,60,45,40,15,45,15,45,60,30,30,30
51301,60,45,40,15,45,15,45,60,30,30,45
51302,60,45,40,15,45,15,45,60,30,30,60
51303,60,45,40,15,45,15,45,60,30,45,30
51304,60,45,40,15,45,15,45,60,30,45,45
51305,60,45,40,15,45,15,45,60,30,45,60
51306,60,45,40,15,45,15,45,60,30,60,30
51307,60,45,40,15,45,15,45,60,30,60,45
51308,60,45,40,15,45,15,45,60,30,60,60
51309,60,45,40,15,45,15,45,60,45,30,30
51310,60,45,40,15,45,15,45,60,45,30,45
51311,60,45,40,15,45,15,45,60,45,30,60
51312,60,45,40,15,45,15,45,60,45,45,30
51313,60,45,40,15,45,15,45,60,45,45,45
51314,60,45,40,15,45,15,45,60,45,45,60
51315,60,45,40,15,45,15,45,60,45,60,30
51316,60,45,40,15,45,15,45,60,45,60,45
51317,60,45,40,15,45,15,45,60,45,60,60
51318,60,45,40,15,45,15,45,60,60,30,30
51319,60,45,40,15,45,15,45,60,60,30,45
51320,60,45,40,15,45,15,45,60,60,30,60
51321,60,45,40,15,45,15,45,60,60,45,30
51322,60,45,40,15,45,15,45,60,60,45,45
51323,60,45,40,15,45,15,45,60,60,45,60
51324,60,45,40,15,45,15,45,60,60,60,30
51325,60,45,40,15,45,15,45,60,60,60,45
51326,60,45,40,15,45,15,45,60,60,60,60
51327,60,45,40,15,45,15,45,90,30,30,30
51328,60,45,40,15,45,15,45,90,30,30,45
51329,60,45,40,15,45,15,45,90,30,30,60
51330,60,45,40,15,45,15,45,90,30,45,30
51331,60,45,40,15,45,15,45,90,30,45,45
51332,60,45,40,15,45,15,45,90,30,45,60
51333,60,45,40,15,45,15,45,90,30,60,30
51334,60,45,40,15,45,15,45,90,30,60,45
51335,60,45,40,15,45,15,45,90,30,60,60
51336,60,45,40,15,45,15,45,90,45,30,30
51337,60,45,40,15,45,15,45,90,45,30,45
51338,60,45,40,15,45,15,45,90,45,30,60
51339,60,45,40,15,45,15,45,90,45,45,30
51340,60,45,40,15,45,15,45,90,45,45,45
51341,60,45,40,15,45,15,45,90,45,45,60
51342,60,45,40,15,45,15,45,90,45,60,30
51343,60,45,40,15,45,15,45,90,45,60,45
51344,60,45,40,15,45,15,45,90,45,60,60
51345,60,45,40,15,45,15,45,90,60,30,30
51346,60,45,40,15,45,15,45,90,60,30,45
51347,60,45,40,15,45,15,45,90,60,30,60
51348,60,45,40,15,45,15,45,90,60,45,30
51349,60,45,40,15,45,15,45,90,60,45,45
51350,60,45,40,15,45,15,45,90,60,45,60
51351,60,45,40,15,45,15,45,90,60,60,30
51352,60,45,40,15,45,15,45,90,60,60,45
51353,60,45,40,15,45,15,45,90,60,60,60
51354,60,45,40,15,45,30,30,30,30,30,30
51355,60,45,40,15,45,30,30,30,30,30,45
51356,60,45,40,15,45,30,30,30,30,30,60
51357,60,45,40,15,45,30,30,30,30,45,30
51358,60,45,40,15,45,30,30,30,30,45,45
51359,60,45,40,15,45,30,30,30,30,45,60
51360,60,45,40,15,45,30,30,30,30,60,30
51361,60,45,40,15,45,30,30,30,30,60,45
51362,60,45,40,15,45,30,30,30,30,60,60
51363,60,45,40,15,45,30,30,30,45,30,30
51364,60,45,40,15,45,30,30,30,45,30,45
51365,60,45,40,15,45,30,30,30,45,30,60
51366,60,45,40,15,45,30,30,30,45,45,30
51367,60,45,40,15,45,30,30,30,45,45,45
51368,60,45,40,15,45,30,30,30,45,45,60
51369,60,45,40,15,45,30,30,30,45,60,30
51370,60,45,40,15,45,30,30,30,45,60,45
51371,60,45,40,15,45,30,30,30,45,60,60
51372,60,45,40,15,45,30,30,30,60,30,30
51373,60,45,40,15,45,30,30,30,60,30,45
51374,60,45,40,15,45,30,30,30,60,30,60
51375,60,45,40,15,45,30,30,30,60,45,30
51376,60,45,40,15,45,30,30,30,60,45,45
51377,60,45,40,15,45,30,30,30,60,45,60
51378,60,45,40,15,45,30,30,30,60,60,30
51379,60,45,40,15,45,30,30,30,60,60,45
51380,60,45,40,15,45,30,30,30,60,60,60
51381,60,45,40,15,45,30,30,60,30,30,30
51382,60,45,40,15,45,30,30,60,30,30,45
51383,60,45,40,15,45,30,30,60,30,30,60
51384,60,45,40,15,45,30,30,60,30,45,30
51385,60,45,40,15,45,30,30,60,30,45,45
51386,60,45,40,15,45,30,30,60,30,45,60
51387,60,45,40,15,45,30,30,60,30,60,30
51388,60,45,40,15,45,30,30,60,30,60,45
51389,60,45,40,15,45,30,30,60,30,60,60
51390,60,45,40,15,45,30,30,60,45,30,30
51391,60,45,40,15,45,30,30,60,45,30,45
51392,60,45,40,15,45,30,30,60,45,30,60
51393,60,45,40,15,45,30,30,60,45,45,30
51394,60,45,40,15,45,30,30,60,45,45,45
51395,60,45,40,15,45,30,30,60,45,45,60
51396,60,45,40,15,45,30,30,60,45,60,30
51397,60,45,40,15,45,30,30,60,45,60,45
51398,60,45,40,15,45,30,30,60,45,60,60
51399,60,45,40,15,45,30,30,60,60,30,30
51400,60,45,40,15,45,30,30,60,60,30,45
51401,60,45,40,15,45,30,30,60,60,30,60
51402,60,45,40,15,45,30,30,60,60,45,30
51403,60,45,40,15,45,30,30,60,60,45,45
51404,60,45,40,15,45,30,30,60,60,45,60
51405,60,45,40,15,45,30,30,60,60,60,30
51406,60,45,40,15,45,30,30,60,60,60,45
51407,60,45,40,15,45,30,30,60,60,60,60
51408,60,45,40,15,45,30,30,90,30,30,30
51409,60,45,40,15,45,30,30,90,30,30,45
51410,60,45,40,15,45,30,30,90,30,30,60
51411,60,45,40,15,45,30,30,90,30,45,30
51412,60,45,40,15,45,30,30,90,30,45,45
51413,60,45,40,15,45,30,30,90,30,45,60
51414,60,45,40,15,45,30,30,90,30,60,30
51415,60,45,40,15,45,30,30,90,30,60,45
51416,60,45,40,15,45,30,30,90,30,60,60
51417,60,45,40,15,45,30,30,90,45,30,30
51418,60,45,40,15,45,30,30,90,45,30,45
51419,60,45,40,15,45,30,30,90,45,30,60
51420,60,45,40,15,45,30,30,90,45,45,30
51421,60,45,40,15,45,30,30,90,45,45,45
51422,60,45,40,15,45,30,30,90,45,45,60
51423,60,45,40,15,45,30,30,90,45,60,30
51424,60,45,40,15,45,30,30,90,45,60,45
51425,60,45,40,15,45,30,30,90,45,60,60
51426,60,45,40,15,45,30,30,90,60,30,30
51427,60,45,40,15,45,30,30,90,60,30,45
51428,60,45,40,15,45,30,30,90,60,30,60
51429,60,45,40,15,45,30,30,90,60,45,30
51430,60,45,40,15,45,30,30,90,60,45,45
51431,60,45,40,15,45,30,30,90,60,45,60
51432,60,45,40,15,45,30,30,90,60,60,30
51433,60,45,40,15,45,30,30,90,60,60,45
51434,60,45,40,15,45,30,30,90,60,60,60
51435,60,45,40,15,45,30,45,30,30,30,30
51436,60,45,40,15,45,30,45,30,30,30,45
51437,60,45,40,15,45,30,45,30,30,30,60
51438,60,45,40,15,45,30,45,30,30,45,30
51439,60,45,40,15,45,30,45,30,30,45,45
51440,60,45,40,15,45,30,45,30,30,45,60
51441,60,45,40,15,45,30,45,30,30,60,30
51442,60,45,40,15,45,30,45,30,30,60,45
51443,60,45,40,15,45,30,45,30,30,60,60
51444,60,45,40,15,45,30,45,30,45,30,30
51445,60,45,40,15,45,30,45,30,45,30,45
51446,60,45,40,15,45,30,45,30,45,30,60
51447,60,45,40,15,45,30,45,30,45,45,30
51448,60,45,40,15,45,30,45,30,45,45,45
51449,60,45,40,15,45,30,45,30,45,45,60
51450,60,45,40,15,45,30,45,30,45,60,30
51451,60,45,40,15,45,30,45,30,45,60,45
51452,60,45,40,15,45,30,45,30,45,60,60
51453,60,45,40,15,45,30,45,30,60,30,30
51454,60,45,40,15,45,30,45,30,60,30,45
51455,60,45,40,15,45,30,45,30,60,30,60
51456,60,45,40,15,45,30,45,30,60,45,30
51457,60,45,40,15,45,30,45,30,60,45,45
51458,60,45,40,15,45,30,45,30,60,45,60
51459,60,45,40,15,45,30,45,30,60,60,30
51460,60,45,40,15,45,30,45,30,60,60,45
51461,60,45,40,15,45,30,45,30,60,60,60
51462,60,45,40,15,45,30,45,60,30,30,30
51463,60,45,40,15,45,30,45,60,30,30,45
51464,60,45,40,15,45,30,45,60,30,30,60
51465,60,45,40,15,45,30,45,60,30,45,30
51466,60,45,40,15,45,30,45,60,30,45,45
51467,60,45,40,15,45,30,45,60,30,45,60
51468,60,45,40,15,45,30,45,60,30,60,30
51469,60,45,40,15,45,30,45,60,30,60,45
51470,60,45,40,15,45,30,45,60,30,60,60
51471,60,45,40,15,45,30,45,60,45,30,30
51472,60,45,40,15,45,30,45,60,45,30,45
51473,60,45,40,15,45,30,45,60,45,30,60
51474,60,45,40,15,45,30,45,60,45,45,30
51475,60,45,40,15,45,30,45,60,45,45,45
51476,60,45,40,15,45,30,45,60,45,45,60
51477,60,45,40,15,45,30,45,60,45,60,30
51478,60,45,40,15,45,30,45,60,45,60,45
51479,60,45,40,15,45,30,45,60,45,60,60
51480,60,45,40,15,45,30,45,60,60,30,30
51481,60,45,40,15,45,30,45,60,60,30,45
51482,60,45,40,15,45,30,45,60,60,30,60
51483,60,45,40,15,45,30,45,60,60,45,30
51484,60,45,40,15,45,30,45,60,60,45,45
51485,60,45,40,15,45,30,45,60,60,45,60
51486,60,45,40,15,45,30,45,60,60,60,30
51487,60,45,40,15,45,30,45,60,60,60,45
51488,60,45,40,15,45,30,45,60,60,60,60
51489,60,45,40,15,45,30,45,90,30,30,30
51490,60,45,40,15,45,30,45,90,30,30,45
51491,60,45,40,15,45,30,45,90,30,30,60
51492,60,45,40,15,45,30,45,90,30,45,30
51493,60,45,40,15,45,30,45,90,30,45,45
51494,60,45,40,15,45,30,45,90,30,45,60
51495,60,45,40,15,45,30,45,90,30,60,30
51496,60,45,40,15,45,30,45,90,30,60,45
51497,60,45,40,15,45,30,45,90,30,60,60
51498,60,45,40,15,45,30,45,90,45,30,30
51499,60,45,40,15,45,30,45,90,45,30,45
51500,60,45,40,15,45,30,45,90,45,30,60
51501,60,45,40,15,45,30,45,90,45,45,30
51502,60,45,40,15,45,30,45,90,45,45,45
51503,60,45,40,15,45,30,45,90,45,45,60
51504,60,45,40,15,45,30,45,90,45,60,30
51505,60,45,40,15,45,30,45,90,45,60,45
51506,60,45,40,15,45,30,45,90,45,60,60
51507,60,45,40,15,45,30,45,90,60,30,30
51508,60,45,40,15,45,30,45,90,60,30,45
51509,60,45,40,15,45,30,45,90,60,30,60
51510,60,45,40,15,45,30,45,90,60,45,30
51511,60,45,40,15,45,30,45,90,60,45,45
51512,60,45,40,15,45,30,45,90,60,45,60
51513,60,45,40,15,45,30,45,90,60,60,30
51514,60,45,40,15,45,30,45,90,60,60,45
51515,60,45,40,15,45,30,45,90,60,60,60
51516,60,45,40,30,15,15,30,30,30,30,30
51517,60,45,40,30,15,15,30,30,30,30,45
51518,60,45,40,30,15,15,30,30,30,30,60
51519,60,45,40,30,15,15,30,30,30,45,30
51520,60,45,40,30,15,15,30,30,30,45,45
51521,60,45,40,30,15,15,30,30,30,45,60
51522,60,45,40,30,15,15,30,30,30,60,30
51523,60,45,40,30,15,15,30,30,30,60,45
51524,60,45,40,30,15,15,30,30,30,60,60
51525,60,45,40,30,15,15,30,30,45,30,30
51526,60,45,40,30,15,15,30,30,45,30,45
51527,60,45,40,30,15,15,30,30,45,30,60
51528,60,45,40,30,15,15,30,30,45,45,30
51529,60,45,40,30,15,15,30,30,45,45,45
51530,60,45,40,30,15,15,30,30,45,45,60
51531,60,45,40,30,15,15,30,30,45,60,30
51532,60,45,40,30,15,15,30,30,45,60,45
51533,60,45,40,30,15,15,30,30,45,60,60
51534,60,45,40,30,15,15,30,30,60,30,30
51535,60,45,40,30,15,15,30,30,60,30,45
51536,60,45,40,30,15,15,30,30,60,30,60
51537,60,45,40,30,15,15,30,30,60,45,30
51538,60,45,40,30,15,15,30,30,60,45,45
51539,60,45,40,30,15,15,30,30,60,45,60
51540,60,45,40,30,15,15,30,30,60,60,30
51541,60,45,40,30,15,15,30,30,60,60,45
51542,60,45,40,30,15,15,30,30,60,60,60
51543,60,45,40,30,15,15,30,60,30,30,30
51544,60,45,40,30,15,15,30,60,30,30,45
51545,60,45,40,30,15,15,30,60,30,30,60
51546,60,45,40,30,15,15,30,60,30,45,30
51547,60,45,40,30,15,15,30,60,30,45,45
51548,60,45,40,30,15,15,30,60,30,45,60
51549,60,45,40,30,15,15,30,60,30,60,30
51550,60,45,40,30,15,15,30,60,30,60,45
51551,60,45,40,30,15,15,30,60,30,60,60
51552,60,45,40,30,15,15,30,60,45,30,30
51553,60,45,40,30,15,15,30,60,45,30,45
51554,60,45,40,30,15,15,30,60,45,30,60
51555,60,45,40,30,15,15,30,60,45,45,30
51556,60,45,40,30,15,15,30,60,45,45,45
51557,60,45,40,30,15,15,30,60,45,45,60
51558,60,45,40,30,15,15,30,60,45,60,30
51559,60,45,40,30,15,15,30,60,45,60,45
51560,60,45,40,30,15,15,30,60,45,60,60
51561,60,45,40,30,15,15,30,60,60,30,30
51562,60,45,40,30,15,15,30,60,60,30,45
51563,60,45,40,30,15,15,30,60,60,30,60
51564,60,45,40,30,15,15,30,60,60,45,30
51565,60,45,40,30,15,15,30,60,60,45,45
51566,60,45,40,30,15,15,30,60,60,45,60
51567,60,45,40,30,15,15,30,60,60,60,30
51568,60,45,40,30,15,15,30,60,60,60,45
51569,60,45,40,30,15,15,30,60,60,60,60
51570,60,45,40,30,15,15,30,90,30,30,30
51571,60,45,40,30,15,15,30,90,30,30,45
51572,60,45,40,30,15,15,30,90,30,30,60
51573,60,45,40,30,15,15,30,90,30,45,30
51574,60,45,40,30,15,15,30,90,30,45,45
51575,60,45,40,30,15,15,30,90,30,45,60
51576,60,45,40,30,15,15,30,90,30,60,30
51577,60,45,40,30,15,15,30,90,30,60,45
51578,60,45,40,30,15,15,30,90,30,60,60
51579,60,45,40,30,15,15,30,90,45,30,30
51580,60,45,40,30,15,15,30,90,45,30,45
51581,60,45,40,30,15,15,30,90,45,30,60
51582,60,45,40,30,15,15,30,90,45,45,30
51583,60,45,40,30,15,15,30,90,45,45,45
51584,60,45,40,30,15,15,30,90,45,45,60
51585,60,45,40,30,15,15,30,90,45,60,30
51586,60,45,40,30,15,15,30,90,45,60,45
51587,60,45,40,30,15,15,30,90,45,60,60
51588,60,45,40,30,15,15,30,90,60,30,30
51589,60,45,40,30,15,15,30,90,60,30,45
51590,60,45,40,30,15,15,30,90,60,30,60
51591,60,45,40,30,15,15,30,90,60,45,30
51592,60,45,40,30,15,15,30,90,60,45,45
51593,60,45,40,30,15,15,30,90,60,45,60
51594,60,45,40,30,15,15,30,90,60,60,30
51595,60,45,40,30,15,15,30,90,60,60,45
51596,60,45,40,30,15,15,30,90,60,60,60
51597,60,45,40,30,15,15,45,30,30,30,30
51598,60,45,40,30,15,15,45,30,30,30,45
51599,60,45,40,30,15,15,45,30,30,30,60
51600,60,45,40,30,15,15,45,30,30,45,30
51601,60,45,40,30,15,15,45,30,30,45,45
51602,60,45,40,30,15,15,45,30,30,45,60
51603,60,45,40,30,15,15,45,30,30,60,30
51604,60,45,40,30,15,15,45,30,30,60,45
51605,60,45,40,30,15,15,45,30,30,60,60
51606,60,45,40,30,15,15,45,30,45,30,30
51607,60,45,40,30,15,15,45,30,45,30,45
51608,60,45,40,30,15,15,45,30,45,30,60
51609,60,45,40,30,15,15,45,30,45,45,30
51610,60,45,40,30,15,15,45,30,45,45,45
51611,60,45,40,30,15,15,45,30,45,45,60
51612,60,45,40,30,15,15,45,30,45,60,30
51613,60,45,40,30,15,15,45,30,45,60,45
51614,60,45,40,30,15,15,45,30,45,60,60
51615,60,45,40,30,15,15,45,30,60,30,30
51616,60,45,40,30,15,15,45,30,60,30,45
51617,60,45,40,30,15,15,45,30,60,30,60
51618,60,45,40,30,15,15,45,30,60,45,30
51619,60,45,40,30,15,15,45,30,60,45,45
51620,60,45,40,30,15,15,45,30,60,45,60
51621,60,45,40,30,15,15,45,30,60,60,30
51622,60,45,40,30,15,15,45,30,60,60,45
51623,60,45,40,30,15,15,45,30,60,60,60
51624,60,45,40,30,15,15,45,60,30,30,30
51625,60,45,40,30,15,15,45,60,30,30,45
51626,60,45,40,30,15,15,45,60,30,30,60
51627,60,45,40,30,15,15,45,60,30,45,30
51628,60,45,40,30,15,15,45,60,30,45,45
51629,60,45,40,30,15,15,45,60,30,45,60
51630,60,45,40,30,15,15,45,60,30,60,30
51631,60,45,40,30,15,15,45,60,30,60,45
51632,60,45,40,30,15,15,45,60,30,60,60
51633,60,45,40,30,15,15,45,60,45,30,30
51634,60,45,40,30,15,15,45,60,45,30,45
51635,60,45,40,30,15,15,45,60,45,30,60
51636,60,45,40,30,15,15,45,60,45,45,30
51637,60,45,40,30,15,15,45,60,45,45,45
51638,60,45,40,30,15,15,45,60,45,45,60
51639,60,45,40,30,15,15,45,60,45,60,30
51640,60,45,40,30,15,15,45,60,45,60,45
51641,60,45,40,30,15,15,45,60,45,60,60
51642,60,45,40,30,15,15,45,60,60,30,30
51643,60,45,40,30,15,15,45,60,60,30,45
51644,60,45,40,30,15,15,45,60,60,30,60
51645,60,45,40,30,15,15,45,60,60,45,30
51646,60,45,40,30,15,15,45,60,60,45,45
51647,60,45,40,30,15,15,45,60,60,45,60
51648,60,45,40,30,15,15,45,60,60,60,30
51649,60,45,40,30,15,15,45,60,60,60,45
51650,60,45,40,30,15,15,45,60,60,60,60
51651,60,45,40,30,15,15,45,90,30,30,30
51652,60,45,40,30,15,15,45,90,30,30,45
51653,60,45,40,30,15,15,45,90,30,30,60
51654,60,45,40,30,15,15,45,90,30,45,30
51655,60,45,40,30,15,15,45,90,30,45,45
